,CE,YC,YX
70800,0,1,1
70801,0,1,1
70802,0,1,1
70803,0,1,1
70804,0,1,1
70805,0,1,1
70806,0,1,1
70807,0,1,1
70808,0,1,0
70809,0,1,0
70810,0,1,0
70811,0,1,0
70812,0,1,0
70813,0,1,0
70814,0,1,0
70815,0,1,0
70816,0,1,0
70817,0,1,0
70818,0,1,0
70819,0,1,0
70820,0,1,0
70821,0,1,0
70822,0,1,0
70823,0,1,0
70824,0,0,1
70825,0,0,1
70826,0,0,1
70827,0,0,1
70828,0,0,1
70829,0,0,1
70830,0,0,1
70831,0,1,1
70832,0,1,1
70833,0,1,1
70834,0,1,1
70835,0,1,1
70836,0,1,1
70837,0,1,1
70838,0,1,1
70839,0,1,1
70840,0,1,1
70841,0,1,1
70842,0,0,0
70843,0,0,0
70844,0,0,1
70845,0,0,1
70846,0,0,1
70847,0,0,1
70848,0,0,0
70849,0,0,0
70850,0,0,0
70851,1,1,1
70852,1,1,1
70853,1,1,1
70854,1,1,1
70855,1,1,1
70856,1,1,1
70857,1,0,1
70858,1,0,1
70859,1,0,1
70860,1,0,1
70861,1,0,1
70862,1,0,1
70863,1,0,1
70864,1,0,1
70865,1,0,1
70866,1,0,1
70867,1,0,1
70868,1,0,1
70869,1,0,1
70870,1,0,1
70871,1,0,1
70872,1,0,1
70873,1,0,1
70874,1,0,1
70875,1,1,1
70876,1,1,1
70877,1,1,1
70878,1,1,1
70879,1,1,1
70880,1,1,1
70881,1,1,1
70882,1,1,1
70883,1,1,1
70884,1,1,1
70885,1,1,0
70886,1,1,0
70887,1,1,0
70888,1,1,0
70889,1,1,0
70890,1,1,0
70891,1,1,0
70892,1,1,0
70893,1,1,0
70894,1,1,0
70895,1,1,0
70896,1,1,0
70897,1,0,0
70898,1,0,0
70899,1,0,0
70900,1,0,0
70901,1,0,0
70902,1,1,0
70903,1,1,0
70904,1,1,0
70905,1,1,1
70906,1,1,1
70907,1,1,0
70908,1,1,0
70909,1,1,0
70910,1,0,1
70911,1,0,1
70912,1,0,1
70913,1,0,1
70914,1,0,1
70915,1,0,1
70916,1,0,1
70917,1,0,0
70918,1,0,0
70919,1,0,0
70920,1,0,0
70921,1,0,0
70922,1,0,0
70923,1,0,0
70924,1,0,0
70925,1,0,0
70926,1,0,0
70927,1,0,0
70928,1,1,0
70929,1,1,1
70930,1,1,1
70931,1,1,1
70932,1,1,1
70933,1,1,1
70934,1,1,1
70935,1,1,1
70936,1,1,1
70937,1,1,1
70938,1,1,1
70939,1,1,1
70940,1,1,1
70941,1,1,1
70942,1,1,1
70943,1,1,1
70944,1,1,1
70945,1,1,1
70946,1,1,1
70947,1,1,1
70948,1,1,1
70949,1,1,1
70950,1,1,1
70951,1,1,1
70952,1,1,1
70953,1,1,1
70954,1,1,1
70955,1,1,1
70956,1,1,0
70957,1,1,0
70958,1,1,0
70959,1,1,0
70960,1,1,0
70961,1,1,0
70962,1,1,0
70963,1,1,0
70964,1,1,0
70965,1,1,0
70966,1,1,0
70967,1,0,0
70968,1,0,0
70969,1,0,0
70970,1,0,0
70971,1,0,0
70972,1,0,0
70973,1,0,0
70974,1,0,0
70975,1,0,0
70976,1,0,0
70977,1,0,0
70978,1,0,0
70979,1,0,0
70980,1,0,0
70981,0,0,0
70982,0,0,1
70983,0,1,1
70984,0,1,1
70985,0,1,1
70986,0,1,1
70987,0,1,1
70988,0,1,1
70989,0,1,1
70990,0,1,1
70991,0,0,1
70992,0,0,1
70993,0,0,1
70994,0,0,1
70995,0,0,1
70996,0,0,1
70997,0,0,1
70998,0,0,0
70999,0,0,1
71000,0,0,1
71001,0,0,1
71002,0,0,1
71003,0,0,1
71004,0,0,1
71005,0,0,1
71006,0,0,1
71007,0,0,1
71008,0,0,1
71009,0,0,1
71010,0,0,1
71011,0,0,1
71012,0,0,1
71013,0,0,1
71014,0,0,1
71015,0,0,1
71016,0,0,1
71017,0,0,1
71018,0,0,1
71019,0,0,1
71020,0,0,1
71021,0,0,1
71022,0,0,1
71023,0,0,1
71024,1,0,1
71025,1,0,1
71026,1,0,1
71027,1,0,1
71028,1,0,1
71029,1,0,1
71030,1,0,1
71031,1,0,1
71032,1,0,1
71033,1,0,1
71034,1,0,1
71035,1,0,1
71036,1,0,1
71037,1,0,1
71038,1,0,1
71039,1,0,0
71040,1,0,0
71041,1,0,0
71042,1,0,0
71043,1,0,0
71044,1,0,0
71045,1,0,0
71046,1,0,0
71047,1,0,0
71048,1,0,0
71049,1,1,1
71050,1,1,1
71051,1,1,1
71052,1,1,1
71053,1,1,1
71054,1,1,1
71055,1,1,1
71056,1,1,1
71057,1,1,1
71058,1,1,1
71059,1,1,1
71060,1,1,1
71061,0,0,1
71062,0,1,1
71063,0,1,1
71064,0,1,1
71065,0,1,1
71066,0,1,1
71067,0,1,1
71068,0,1,1
71069,0,1,1
71070,0,1,1
71071,0,1,1
71072,0,1,1
71073,0,1,1
71074,0,1,1
71075,0,1,0
71076,0,1,1
71077,0,1,1
71078,0,1,1
71079,0,1,1
71080,0,1,1
71081,0,1,1
71082,0,1,1
71083,0,0,0
71084,0,0,0
71085,0,0,0
71086,0,0,0
71087,0,0,0
71088,0,0,0
71089,0,0,0
71090,0,0,0
71091,0,0,0
71092,0,1,0
71093,0,1,0
71094,0,1,0
71095,0,1,0
71096,0,1,0
71097,0,1,0
71098,0,1,0
71099,0,1,0
71100,0,1,0
71101,0,1,0
71102,0,1,0
71103,0,1,0
71104,0,1,0
71105,0,1,0
71106,0,1,0
71107,0,1,0
71108,0,1,0
71109,0,1,0
71110,0,1,0
71111,0,1,0
71112,0,1,0
71113,0,1,0
71114,0,1,0
71115,0,1,0
71116,0,1,0
71117,0,1,0
71118,1,0,0
71119,1,0,0
71120,1,0,0
71121,1,0,0
71122,1,0,0
71123,1,0,0
71124,1,0,0
71125,1,0,0
71126,1,0,0
71127,1,1,1
71128,1,1,1
71129,1,1,1
71130,1,1,1
71131,1,1,1
71132,1,1,1
71133,1,1,1
71134,1,1,1
71135,1,1,1
71136,1,1,1
71137,1,0,0
71138,1,0,0
71139,1,0,1
71140,1,0,1
71141,1,0,0
71142,1,0,0
71143,1,0,1
71144,1,0,1
71145,1,0,1
71146,1,0,1
71147,1,0,1
71148,1,0,1
71149,1,0,1
71150,1,0,1
71151,1,0,1
71152,1,0,1
71153,1,0,1
71154,1,0,1
71155,1,0,1
71156,1,0,1
71157,1,0,1
71158,1,0,1
71159,1,0,1
71160,1,0,1
71161,1,0,1
71162,1,0,1
71163,1,0,0
71164,1,1,1
71165,1,1,1
71166,1,1,1
71167,1,1,1
71168,1,1,1
71169,1,1,1
71170,1,1,1
71171,1,1,1
71172,1,1,1
71173,1,1,1
71174,1,1,1
71175,1,1,1
71176,1,1,1
71177,1,1,1
71178,1,1,1
71179,1,1,1
71180,1,1,1
71181,1,1,1
71182,1,1,0
71183,1,1,0
71184,1,1,0
71185,1,1,0
71186,1,1,0
71187,1,1,0
71188,1,1,0
71189,1,1,0
71190,1,1,0
71191,1,1,0
71192,1,0,0
71193,1,0,0
71194,1,0,0
71195,1,1,1
71196,1,1,1
71197,1,1,1
71198,1,1,1
71199,1,1,1
71200,1,1,1
71201,1,0,0
71202,1,0,0
71203,1,0,0
71204,1,0,0
71205,1,0,0
71206,1,0,0
71207,1,0,0
71208,1,0,0
71209,1,0,0
71210,1,0,0
71211,1,1,1
71212,1,1,1
71213,1,1,1
71214,1,1,1
71215,1,1,1
71216,1,1,1
71217,1,1,1
71218,1,0,0
71219,1,0,0
71220,1,0,0
71221,1,0,0
71222,1,0,1
71223,1,0,1
71224,1,0,1
71225,1,0,1
71226,1,0,1
71227,1,0,1
71228,1,0,1
71229,1,0,1
71230,1,0,1
71231,1,0,0
71232,1,0,0
71233,1,0,0
71234,1,0,0
71235,1,0,0
71236,1,0,0
71237,1,0,1
71238,1,0,1
71239,1,0,1
71240,1,0,1
71241,1,0,1
71242,1,0,1
71243,1,0,0
71244,1,0,0
71245,1,0,1
71246,1,0,1
71247,1,0,1
71248,1,0,1
71249,1,0,1
71250,1,0,1
71251,1,0,1
71252,1,0,1
71253,1,0,1
71254,1,0,1
71255,1,0,1
71256,1,0,1
71257,1,0,1
71258,1,0,1
71259,1,0,1
71260,1,0,1
71261,1,0,1
71262,1,0,1
71263,1,0,1
71264,1,0,0
71265,1,0,0
71266,1,0,0
71267,1,0,0
71268,1,0,0
71269,1,0,0
71270,1,0,0
71271,1,0,0
71272,1,0,1
71273,1,1,1
71274,1,1,1
71275,1,1,1
71276,1,1,1
71277,1,1,1
71278,1,1,1
71279,1,1,1
71280,1,1,1
71281,1,1,0
71282,1,1,0
71283,1,1,0
71284,1,1,0
71285,1,1,0
71286,1,1,0
71287,1,1,0
71288,1,1,0
71289,1,1,0
71290,1,1,0
71291,1,1,0
71292,1,1,0
71293,1,0,0
71294,1,0,0
71295,1,0,0
71296,1,0,0
71297,1,0,0
71298,1,0,0
71299,1,0,0
71300,1,0,0
71301,1,0,0
71302,1,0,0
71303,1,0,0
71304,1,0,0
71305,1,0,0
71306,1,0,0
71307,1,0,0
71308,1,0,0
71309,1,0,0
71310,0,1,0
71311,0,1,0
71312,0,1,1
71313,0,1,1
71314,0,1,1
71315,0,1,1
71316,0,1,1
71317,0,1,1
71318,0,1,1
71319,0,1,1
71320,0,1,1
71321,0,1,1
71322,0,1,1
71323,0,1,0
71324,0,1,0
71325,0,1,0
71326,0,1,0
71327,0,1,0
71328,0,1,0
71329,0,1,0
71330,0,1,0
71331,0,1,0
71332,0,1,0
71333,0,1,0
71334,0,1,0
71335,0,0,0
71336,0,0,0
71337,0,0,0
71338,0,0,0
71339,0,0,0
71340,0,0,0
71341,0,0,0
71342,0,0,0
71343,0,0,0
71344,0,0,0
71345,0,0,0
71346,0,0,0
71347,0,0,0
71348,0,0,0
71349,0,0,0
71350,0,0,0
71351,0,0,0
71352,0,0,0
71353,0,0,0
71354,0,0,0
71355,0,0,0
71356,1,0,1
71357,1,0,1
71358,1,0,1
71359,1,0,1
71360,1,0,1
71361,1,0,1
71362,1,0,1
71363,1,0,1
71364,1,0,1
71365,1,0,1
71366,1,0,1
71367,1,0,1
71368,1,0,1
71369,1,0,0
71370,1,0,1
71371,1,0,1
71372,1,0,1
71373,1,0,1
71374,1,0,1
71375,1,0,1
71376,1,0,1
71377,1,0,1
71378,1,0,1
71379,1,0,1
71380,1,0,1
71381,0,0,0
71382,0,0,0
71383,0,0,0
71384,0,0,0
71385,0,0,0
71386,0,0,0
71387,0,0,0
71388,0,0,0
71389,0,0,0
71390,0,0,0
71391,0,0,0
71392,0,0,0
71393,0,0,0
71394,0,0,0
71395,0,0,0
71396,0,0,0
71397,0,0,0
71398,0,0,0
71399,0,0,0
71400,1,1,0
71401,1,1,0
71402,1,1,1
71403,1,1,1
71404,1,1,1
71405,1,1,1
71406,1,1,1
71407,1,1,1
71408,1,1,1
71409,1,1,1
71410,1,1,1
71411,1,1,1
71412,1,1,1
71413,1,1,1
71414,1,1,0
71415,1,1,0
71416,1,1,0
71417,1,1,1
71418,1,1,1
71419,1,1,1
71420,1,1,1
71421,1,1,1
71422,1,1,1
71423,1,1,1
71424,1,1,1
71425,1,1,0
71426,1,1,0
71427,1,1,0
71428,1,1,0
71429,1,1,1
71430,1,1,1
71431,1,1,1
71432,1,1,1
71433,1,1,1
71434,1,0,0
71435,1,0,1
71436,1,0,1
71437,1,0,1
71438,1,0,1
71439,1,0,1
71440,1,0,0
71441,1,0,0
71442,1,0,0
71443,1,0,0
71444,1,0,0
71445,1,0,0
71446,1,0,0
71447,1,0,0
71448,1,0,1
71449,1,0,1
71450,1,0,1
71451,1,0,0
71452,1,0,0
71453,1,0,0
71454,1,0,0
71455,1,0,1
71456,1,0,1
71457,1,0,1
71458,1,0,1
71459,1,0,1
71460,1,0,1
71461,1,0,1
71462,1,0,1
71463,1,0,1
71464,1,0,1
71465,1,0,1
71466,1,0,1
71467,1,0,1
71468,1,0,1
71469,1,0,1
71470,1,0,0
71471,1,0,0
71472,1,0,0
71473,1,0,0
71474,1,0,0
71475,1,0,0
71476,1,0,0
71477,1,0,0
71478,1,0,0
71479,1,0,0
71480,1,0,0
71481,0,1,0
71482,0,1,0
71483,0,1,1
71484,0,1,1
71485,0,1,1
71486,0,1,1
71487,0,1,1
71488,0,1,1
71489,0,1,1
71490,0,1,1
71491,0,1,1
71492,0,1,1
71493,0,1,1
71494,0,1,1
71495,0,0,0
71496,0,0,1
71497,0,0,1
71498,0,0,1
71499,0,0,1
71500,0,0,1
71501,0,0,1
71502,0,0,1
71503,0,0,1
71504,0,0,1
71505,0,0,1
71506,0,0,1
71507,0,0,1
71508,0,0,1
71509,0,0,1
71510,0,0,0
71511,0,0,0
71512,0,0,0
71513,0,0,0
71514,0,0,0
71515,0,1,0
71516,0,1,0
71517,0,1,0
71518,0,1,0
71519,0,1,0
71520,0,1,0
71521,0,1,0
71522,0,1,0
71523,0,1,0
71524,0,1,0
71525,0,1,0
71526,0,1,0
71527,0,0,0
71528,0,0,0
71529,0,0,0
71530,0,0,0
71531,0,0,0
71532,0,0,0
71533,0,0,0
71534,0,0,0
71535,0,0,0
71536,0,0,0
71537,0,0,0
71538,0,0,0
71539,0,0,0
71540,0,0,0
71541,0,0,0
71542,0,0,0
71543,0,0,0
71544,0,1,1
71545,0,1,1
71546,0,1,1
71547,0,1,1
71548,0,1,1
71549,0,1,1
71550,0,1,1
71551,0,1,1
71552,0,1,1
71553,0,1,1
71554,0,1,1
71555,0,1,1
71556,0,1,1
71557,0,1,1
71558,0,1,1
71559,0,1,1
71560,0,1,1
71561,0,1,1
71562,0,1,1
71563,0,1,1
71564,0,1,1
71565,0,1,1
71566,0,1,1
71567,0,1,1
71568,0,1,1
71569,0,0,0
71570,0,0,0
71571,0,0,0
71572,0,0,0
71573,0,0,0
71574,0,0,0
71575,0,0,0
71576,0,0,0
71577,0,0,0
71578,0,0,0
71579,0,0,0
71580,0,0,0
71581,0,0,0
71582,0,0,0
71583,0,0,0
71584,0,0,0
71585,1,0,1
71586,1,0,1
71587,1,0,1
71588,1,0,1
71589,1,0,1
71590,1,0,1
71591,1,1,0
71592,1,1,1
71593,1,1,1
71594,1,1,1
71595,1,1,1
71596,1,1,1
71597,1,1,1
71598,1,1,1
71599,1,1,1
71600,1,1,1
71601,1,1,1
71602,1,1,1
71603,1,1,1
71604,1,1,1
71605,1,1,1
71606,1,1,1
71607,1,1,1
71608,1,1,1
71609,1,1,1
71610,1,1,0
71611,1,1,0
71612,1,1,0
71613,1,0,0
71614,1,0,0
71615,1,0,0
71616,1,0,0
71617,1,0,1
71618,1,0,1
71619,1,0,1
71620,1,0,1
71621,1,0,1
71622,1,1,0
71623,1,1,1
71624,1,1,1
71625,1,1,1
71626,1,1,1
71627,1,1,1
71628,1,1,1
71629,1,1,0
71630,1,1,0
71631,1,1,0
71632,1,1,1
71633,1,1,1
71634,1,1,1
71635,1,1,1
71636,1,1,1
71637,1,0,1
71638,1,0,1
71639,1,0,1
71640,1,0,1
71641,1,0,1
71642,1,0,1
71643,1,0,1
71644,1,0,1
71645,1,0,0
71646,1,0,0
71647,1,0,0
71648,1,0,0
71649,1,0,0
71650,1,0,0
71651,1,0,0
71652,1,0,0
71653,1,0,0
71654,1,0,0
71655,1,0,0
71656,1,0,0
71657,1,0,0
71658,1,0,0
71659,1,0,0
71660,1,0,0
71661,1,0,0
71662,1,1,0
71663,1,0,1
71664,1,1,1
71665,1,0,1
71666,1,0,1
71667,1,0,1
71668,1,0,1
71669,1,0,1
71670,1,0,1
71671,1,0,1
71672,1,0,1
71673,1,0,1
71674,1,0,1
71675,1,0,1
71676,1,0,1
71677,1,0,1
71678,1,0,0
71679,1,0,0
71680,1,0,1
71681,1,0,1
71682,1,0,1
71683,1,0,1
71684,1,0,1
71685,1,0,1
71686,1,0,1
71687,1,0,1
71688,1,0,1
71689,1,0,1
71690,1,0,1
71691,1,0,1
71692,1,0,0
71693,1,0,0
71694,1,0,0
71695,1,0,0
71696,1,0,0
71697,1,0,0
71698,1,0,0
71699,1,0,0
71700,1,0,0
71701,1,0,0
71702,1,0,0
71703,1,1,0
71704,1,0,1
71705,1,1,1
71706,1,1,1
71707,1,0,1
71708,1,0,1
71709,1,0,1
71710,1,0,1
71711,1,0,1
71712,1,0,1
71713,1,0,1
71714,1,0,1
71715,1,0,1
71716,1,0,1
71717,1,0,1
71718,1,0,0
71719,1,0,0
71720,1,0,0
71721,1,0,0
71722,1,0,0
71723,1,0,0
71724,1,0,0
71725,1,0,0
71726,1,0,0
71727,1,0,0
71728,1,0,0
71729,1,0,1
71730,1,0,1
71731,1,0,1
71732,1,0,1
71733,1,0,1
71734,1,0,1
71735,1,0,1
71736,1,0,1
71737,1,0,1
71738,1,0,1
71739,1,0,1
71740,1,0,0
71741,1,0,0
71742,1,0,0
71743,1,0,0
71744,1,0,0
71745,1,0,1
71746,1,0,1
71747,1,0,1
71748,1,0,1
71749,1,0,1
71750,1,0,1
71751,1,0,1
71752,1,0,1
71753,1,0,1
71754,1,1,0
71755,1,0,0
71756,1,0,0
71757,1,0,0
71758,1,0,0
71759,1,0,0
71760,1,0,0
71761,1,0,0
71762,1,0,0
71763,1,0,0
71764,1,0,0
71765,1,0,0
71766,1,0,0
71767,1,0,0
71768,1,0,0
71769,1,0,0
71770,1,0,0
71771,0,0,0
71772,0,0,0
71773,0,0,0
71774,0,0,0
71775,0,0,0
71776,0,0,0
71777,0,0,0
71778,0,0,0
71779,0,0,0
71780,0,0,0
71781,0,0,0
71782,0,0,0
71783,1,0,0
71784,1,0,0
71785,1,0,0
71786,1,0,0
71787,1,0,0
71788,1,0,0
71789,1,0,0
71790,1,0,0
71791,1,0,0
71792,1,0,0
71793,1,0,0
71794,1,0,0
71795,1,0,0
71796,1,0,0
71797,1,0,0
71798,1,0,0
71799,1,1,0
71800,1,1,0
71801,1,1,0
71802,1,1,0
71803,1,1,0
71804,1,1,0
71805,1,1,0
71806,1,1,0
71807,1,1,0
71808,1,1,0
71809,1,1,0
71810,1,1,0
71811,1,1,0
71812,1,1,0
71813,1,1,0
71814,1,1,0
71815,1,1,0
71816,1,1,0
71817,1,0,0
71818,1,0,0
71819,1,0,0
71820,1,0,0
71821,1,0,0
71822,1,0,0
71823,1,0,0
71824,1,0,0
71825,1,0,0
71826,1,0,0
71827,1,0,0
71828,1,0,0
71829,1,0,0
71830,1,0,0
71831,1,0,0
71832,1,0,0
71833,1,0,0
71834,1,0,0
71835,1,0,0
71836,1,0,0
71837,1,0,0
71838,1,0,0
71839,1,0,0
71840,1,0,0
71841,0,0,0
71842,0,1,1
71843,0,1,1
71844,0,0,0
71845,0,0,0
71846,0,0,0
71847,0,0,0
71848,0,0,0
71849,0,0,0
71850,0,0,0
71851,0,0,0
71852,0,0,0
71853,0,0,0
71854,0,0,0
71855,0,0,0
71856,0,0,0
71857,0,0,0
71858,0,0,0
71859,0,0,0
71860,0,0,0
71861,0,0,0
71862,0,0,0
71863,0,0,0
71864,0,0,0
71865,0,0,0
71866,0,0,0
71867,0,0,0
71868,0,0,0
71869,0,0,0
71870,0,0,0
71871,0,0,0
71872,0,0,0
71873,0,0,0
71874,0,0,0
71875,0,0,0
71876,0,0,0
71877,0,0,0
71878,0,0,0
71879,0,0,0
71880,0,0,0
71881,0,0,0
71882,0,0,0
71883,0,0,0
71884,0,0,0
71885,0,0,0
71886,0,0,0
71887,0,0,0
71888,0,0,0
71889,0,0,0
71890,0,0,0
71891,0,0,0
71892,0,0,0
71893,0,0,0
71894,0,0,0
71895,0,0,0
71896,0,0,0
71897,0,0,0
71898,0,0,0
71899,0,0,0
71900,0,0,0
71901,0,0,0
71902,0,0,0
71903,0,0,0
71904,0,0,0
71905,0,0,0
71906,0,0,0
71907,0,1,0
71908,0,1,0
71909,0,1,0
71910,0,1,0
71911,0,1,0
71912,0,1,0
71913,0,1,0
71914,0,1,0
71915,0,1,0
71916,0,1,0
71917,0,1,0
71918,0,1,0
71919,0,1,0
71920,0,1,0
71921,0,1,0
71922,0,0,0
71923,0,0,0
71924,0,0,0
71925,0,0,0
71926,0,0,0
71927,0,0,0
71928,0,0,0
71929,0,0,0
71930,0,0,0
71931,0,0,0
71932,0,0,0
71933,0,0,0
71934,0,0,0
71935,0,0,0
71936,0,0,0
71937,0,0,0
71938,0,0,0
71939,0,0,0
71940,0,0,0
71941,0,0,0
71942,0,0,0
71943,0,0,0
71944,0,0,0
71945,0,0,0
71946,0,0,0
71947,0,0,0
71948,0,0,0
71949,0,0,0
71950,0,0,0
71951,0,0,0
71952,0,0,0
71953,0,0,0
71954,0,0,0
71955,0,0,0
71956,0,0,0
71957,0,0,0
71958,0,0,0
71959,0,0,0
71960,0,0,0
71961,0,0,0
71962,0,0,0
71963,0,0,0
71964,0,0,0
71965,0,0,0
71966,0,0,0
71967,0,0,0
71968,0,0,0
71969,0,0,0
71970,0,0,0
71971,0,0,0
71972,0,0,0
71973,0,0,0
71974,0,0,0
71975,0,0,0
71976,0,0,0
71977,0,0,0
71978,0,0,0
71979,0,0,0
71980,0,0,0
71981,0,0,0
71982,0,0,0
71983,0,1,0
71984,0,1,0
71985,0,1,0
71986,0,1,0
71987,0,1,0
71988,0,1,0
71989,0,1,0
71990,0,1,0
71991,0,1,0
71992,0,1,0
71993,0,1,0
71994,0,1,0
71995,0,1,0
71996,0,1,0
71997,0,1,0
71998,0,1,0
71999,0,1,0
72000,0,1,0
72001,0,1,0
72002,0,1,0
72003,0,0,1
72004,0,0,1
72005,0,0,1
72006,0,0,1
72007,0,0,1
72008,0,1,1
72009,0,0,0
72010,0,0,0
72011,0,0,0
72012,0,0,0
72013,0,0,0
72014,0,0,0
72015,0,0,0
72016,0,0,0
72017,0,0,0
72018,0,0,0
72019,0,0,0
72020,0,0,0
72021,0,0,0
72022,0,0,0
72023,0,0,0
72024,0,0,0
72025,0,0,0
72026,0,0,0
72027,0,0,0
72028,0,0,0
72029,0,0,0
72030,0,1,0
72031,0,0,0
72032,0,0,0
72033,0,0,0
72034,0,0,0
72035,0,0,0
72036,0,0,0
72037,0,0,0
72038,0,0,0
72039,0,0,0
72040,0,0,0
72041,0,0,0
72042,0,0,0
72043,0,0,0
72044,0,0,0
72045,0,1,0
72046,0,0,1
72047,0,0,1
72048,0,0,1
72049,0,0,1
72050,0,0,1
72051,0,1,1
72052,0,0,1
72053,0,0,1
72054,0,0,1
72055,0,0,1
72056,0,0,1
72057,0,0,1
72058,0,0,1
72059,0,0,1
72060,0,0,1
72061,0,0,1
72062,0,0,1
72063,0,0,1
72064,0,0,1
72065,0,0,1
72066,0,0,1
72067,0,0,1
72068,0,0,1
72069,0,0,1
72070,0,0,1
72071,0,0,1
72072,0,0,1
72073,0,0,1
72074,0,0,1
72075,0,0,1
72076,0,0,1
72077,0,0,1
72078,0,0,0
72079,0,0,0
72080,0,1,1
72081,0,1,1
72082,0,0,0
72083,0,0,0
72084,0,0,0
72085,0,0,0
72086,0,0,0
72087,0,0,0
72088,0,0,0
72089,0,0,0
72090,0,0,0
72091,0,0,0
72092,0,0,0
72093,0,0,0
72094,0,0,0
72095,0,0,0
72096,0,0,0
72097,0,0,0
72098,0,0,0
72099,0,0,0
72100,0,0,0
72101,0,0,0
72102,0,0,0
72103,0,0,1
72104,0,0,1
72105,0,0,0
72106,0,0,0
72107,0,0,0
72108,0,0,0
72109,0,0,0
72110,0,0,0
72111,0,0,0
72112,0,0,0
72113,0,0,0
72114,0,0,0
72115,0,0,0
72116,0,0,0
72117,0,0,0
72118,0,0,0
72119,0,0,0
72120,0,0,0
72121,0,0,0
72122,0,0,0
72123,0,0,0
72124,0,0,1
72125,0,0,0
72126,0,0,0
72127,0,0,0
72128,0,0,0
72129,0,0,0
72130,0,0,0
72131,0,0,0
72132,0,0,0
72133,0,0,0
72134,0,0,0
72135,0,0,0
72136,0,0,0
72137,0,0,0
72138,0,0,0
72139,0,0,0
72140,0,0,0
72141,0,0,0
72142,0,0,0
72143,0,0,0
72144,0,0,0
72145,0,0,0
72146,0,0,0
72147,0,0,0
72148,0,0,0
72149,0,0,0
72150,0,0,0
72151,0,0,0
72152,0,0,0
72153,0,0,0
72154,0,0,0
72155,0,0,0
72156,0,0,0
72157,0,0,0
72158,0,0,0
72159,0,0,0
72160,0,0,0
72161,0,0,0
72162,0,0,0
72163,0,0,0
72164,0,0,0
72165,0,0,0
72166,0,0,0
72167,0,0,0
72168,0,0,0
72169,0,0,0
72170,0,0,0
72171,0,0,0
72172,0,0,0
72173,0,0,0
72174,0,0,0
72175,0,0,0
72176,0,0,0
72177,0,0,0
72178,0,0,0
72179,0,0,0
72180,0,0,0
72181,0,0,0
72182,0,0,0
72183,0,0,0
72184,0,0,0
72185,0,0,0
72186,0,0,0
72187,0,0,0
72188,0,0,0
72189,0,0,0
72190,0,0,0
72191,0,0,0
72192,0,0,0
72193,0,0,0
72194,0,0,0
72195,0,0,0
72196,0,0,0
72197,0,0,0
72198,0,0,0
72199,0,0,0
72200,0,0,0
72201,0,0,0
72202,0,0,0
72203,0,0,0
72204,0,0,0
72205,0,0,0
72206,0,0,0
72207,0,0,0
72208,0,0,0
72209,0,0,0
72210,0,0,0
72211,0,0,0
72212,0,0,0
72213,0,0,0
72214,0,0,0
72215,0,0,0
72216,0,0,0
72217,0,0,0
72218,0,0,0
72219,0,0,0
72220,0,0,0
72221,0,0,0
72222,0,0,0
72223,0,0,0
72224,0,0,0
72225,0,0,0
72226,0,0,0
72227,0,0,0
72228,0,0,0
72229,0,0,0
72230,0,0,0
72231,0,0,0
72232,0,0,0
72233,0,0,0
72234,0,0,0
72235,0,0,0
72236,0,0,0
72237,0,0,0
72238,0,0,0
72239,0,0,0
72240,0,0,0
72241,0,0,0
72242,0,0,0
72243,0,0,0
72244,0,0,0
72245,0,0,0
72246,0,0,0
72247,0,0,0
72248,0,0,0
72249,0,0,0
72250,0,0,0
72251,0,0,0
72252,0,0,0
72253,0,0,0
72254,0,0,0
72255,0,0,0
72256,0,0,0
72257,0,0,0
72258,0,0,0
72259,0,0,0
72260,0,0,0
72261,0,0,0
72262,0,0,0
72263,0,0,0
72264,0,0,0
72265,0,0,0
72266,0,0,0
72267,0,0,0
72268,0,0,0
72269,0,0,0
72270,0,0,0
72271,0,0,0
72272,0,0,0
72273,0,0,0
72274,0,0,0
72275,0,0,0
72276,0,0,0
72277,0,0,0
72278,0,0,0
72279,0,0,0
72280,0,0,0
72281,0,0,0
72282,0,0,0
72283,0,0,0
72284,0,0,0
72285,0,0,0
72286,0,0,0
72287,0,0,0
72288,0,0,0
72289,0,0,0
72290,0,0,0
72291,0,0,0
72292,0,0,0
72293,0,0,0
72294,0,0,0
72295,0,0,0
72296,0,0,0
72297,0,0,0
72298,0,0,0
72299,0,0,0
72300,0,0,0
72301,0,0,0
72302,0,0,0
72303,0,0,0
72304,0,0,0
72305,0,0,0
72306,0,0,0
72307,0,0,0
72308,0,0,0
72309,0,0,0
72310,0,0,0
72311,0,0,0
72312,0,0,0
72313,0,0,0
72314,0,0,0
72315,0,0,0
72316,0,0,0
72317,0,0,0
72318,0,0,0
72319,0,0,0
72320,0,0,0
72321,0,0,0
72322,0,0,0
72323,0,0,0
72324,0,0,0
72325,0,0,0
72326,0,0,0
72327,0,0,0
72328,0,0,0
72329,0,0,0
72330,0,0,0
72331,0,0,0
72332,0,0,0
72333,0,0,0
72334,0,0,0
72335,0,0,0
72336,0,0,0
72337,0,0,0
72338,0,0,0
72339,0,0,0
72340,0,0,0
72341,0,0,0
72342,0,0,0
72343,0,0,0
72344,0,0,0
72345,0,0,0
72346,0,0,0
72347,0,0,0
72348,0,0,0
72349,0,0,0
72350,0,0,0
72351,0,0,0
72352,0,0,0
72353,0,0,0
